Word,KnownWordQ,CommonWordQ,StopWordQ
stationariness,True,False,False
stationary,True,True,False
stationer,True,True,False
stationery,True,True,False
stationmaster,True,True,False
Stations,True,False,False
statistic,True,True,False
statistical,True,True,False
statistically,True,True,False
statistician,True,True,False
statistics,True,True,False
stative,True,False,False
stator,True,True,False
statuary,True,True,False
statue,True,True,False
statuesque,True,True,False
statuette,True,True,False
stature,True,True,False
status,True,True,False
statute,True,True,False
statutorily,True,True,False
statutory,True,True,False
staunch,True,True,False
staunchly,True,True,False
staunchness,True,True,False
staurikosaur,True,False,False
staurikosaurus,True,False,False
Stavanger,True,False,False
stave,True,True,False
stay,True,True,False
stay-at-home,True,False,False
stayer,True,True,False
Stayman,True,False,False
stays,True,True,False
staysail,True,False,False
St.-Bruno's-lily,True,False,False
STD,True,False,False
stead,True,True,False
steadfast,True,True,False
steadfastly,True,True,False
steadfastness,True,True,False
steadied,True,True,False
steadily,True,True,False
steadiness,True,True,False
steady,True,True,False
steady-going,True,False,False
steadying,True,True,False
steak,True,True,False
steakhouse,True,True,False
steal,True,True,False
stealer,True,True,False
stealing,True,True,False
stealth,True,True,False
stealthily,True,True,False
stealthiness,True,True,False
stealthy,True,True,False
steam,True,True,False
steamboat,True,True,False
steamed,True,True,False
steamer,True,True,False
steamfitter,True,True,False
steam-heat,True,False,False
steaminess,True,False,False
steaming,True,True,False
steam-powered,True,False,False
steamroll,True,True,False
steamroller,True,True,False
steamship,True,True,False
steamy,True,True,False
stearic,True,False,False
stearin,True,False,False
steatite,True,False,False
steatocystoma,True,False,False
steatopygia,True,False,False
Steatornis,True,False,False
Steatornithidae,True,False,False
steatorrhea,True,False,False
steed,True,True,False
steel,True,True,False
Steele,True,False,False
steelmaker,True,True,False
steelman,True,False,False
steel-plated,True,False,False
steelworker,True,True,False
steelworks,True,True,False
steely,True,True,False
steelyard,True,True,False
Steen,True,False,False
steenbok,True,False,False
steep,True,True,False
steepen,True,True,False
steeper,True,True,False
steepish,True,False,False
steeple,True,True,False
steeplechase,True,True,False
steeplechaser,True,True,False
steeplejack,True,True,False
steeply,True,True,False
steepness,True,True,False
steep-sided,True,False,False
steer,True,True,False
steerable,True,True,False
steerage,True,True,False
steerageway,True,False,False
steerer,True,False,False
steering,True,True,False
steersman,True,True,False
Steffens,True,False,False
steganography,True,False,False
Steganopus,True,False,False
Stegocephalia,True,False,False
stegosaur,True,False,False
stegosaurus,True,True,False
Steichen,True,False,False
stein,True,True,False
Stein,True,False,False
Steinbeck,True,False,False
Steinberg,True,False,False
steinbok,True,False,False
Steinem,True,False,False
Steiner,True,False,False
Steinman,True,False,False
Steinmetz,True,False,False
Steinway,True,False,False
stela,True,False,False
stele,True,False,False
stelis,True,False,False
Stella,True,False,False
stellar,True,True,False
Stellaria,True,False,False
stellate,True,False,False
Steller,True,False,False
Stellite,True,False,False
stem,True,True,False
stemless,True,True,False
stemma,True,False,False
stemmatic,True,False,False
stemmatics,True,False,False
stemmatology,True,False,False
stemmed,True,True,False
stemmer,True,False,False
stem-winder,True,False,False
stench,True,True,False
stencil,True,True,False
Stendhal,True,False,False
Stengel,True,False,False
Stenocarpus,True,False,False
Stenochlaena,True,False,False
stenograph,True,False,False
stenographer,True,True,False
stenographic,True,True,False
stenographical,True,False,False
stenography,True,True,False
Stenopelmatidae,True,False,False
Stenopelmatus,True,False,False
stenopterygius,True,False,False
stenosed,True,False,False
stenosis,True,False,False
Stenotaphrum,True,False,False
stenotic,True,False,False
Stenotomus,True,False,False
Stenotus,True,False,False
stent,True,False,False
stentor,True,False,False
Stentor,True,False,False
stentorian,True,True,False
step,True,True,False
stepbrother,True,True,False
step-by-step,True,False,False
stepchild,True,True,False
stepdaughter,True,True,False
step-down,True,False,False
stepfather,True,True,False
stephanion,True,False,False
Stephanomeria,True,False,False
stephanotis,True,False,False
stephead,True,False,False
Stephen,True,False,False
Stephenson,True,False,False
step-in,True,False,False
stepladder,True,True,False
stepmother,True,True,False
stepparent,True,True,False
steppe,True,True,False
stepper,True,True,False
steprelationship,True,False,False
steps,True,True,False
stepsister,True,True,False
stepson,True,True,False
step-up,True,False,False
stepwise,True,True,False
steradian,True,False,False
stercobilinogen,True,False,False
stercolith,True,False,False
Stercorariidae,True,False,False
Stercorarius,True,False,False
sterculia,True,False,False
Sterculiaceae,True,False,False
stereo,True,True,False
stereophonic,True,True,False
stereophony,True,False,False
stereoscope,True,True,False
stereoscopic,True,True,False
stereoscopy,True,True,False
Stereospondyli,True,False,False
stereotype,True,True,False
stereotyped,True,True,False
stereotypic,True,False,False
stereotypical,True,True,False
stereotypically,True,True,False
sterile,True,True,False
sterileness,True,False,False
sterilisation,True,False,False
sterilise,True,False,False
sterilised,True,False,False
steriliser,True,False,False
sterility,True,True,False
sterilization,True,True,False
sterilize,True,True,False
sterilized,True,True,False
sterilizer,True,True,False
sterling,True,True,False
stern,True,True,False
Stern,True,False,False
Sterna,True,False,False
sternal,True,False,False
Sterne,True,False,False
Sterninae,True,False,False
sternly,True,True,False
sternness,True,True,False
sternocleidomastoid,True,False,False
Sternotherus,True,False,False
sternpost,True,False,False
sternum,True,True,False
sternutation,True,False,False
sternutative,True,False,False
sternutator,True,False,False
sternutatory,True,False,False
sternwheeler,True,False,False
steroid,True,True,False
steroidal,True,True,False
sterol,True,False,False
Sterope,True,False,False
stertor,True,False,False
stertorous,True,True,False
stertorously,True,False,False
stet,True,True,False
stethoscope,True,True,False
Stetson,True,False,False
Steuben,True,False,False
stevedore,True,True,False
Stevens,True,False,False
Stevenson,True,False,False
stevia,True,False,False
stew,True,True,False
steward,True,True,False
stewardess,True,True,False
stewardship,True,True,False
Stewart,True,False,False
stewed,True,True,False
stewing,True,True,False
stewpan,True,False,False
STH,True,False,False
sthene,True,False,False
Stheno,True,False,False
stibnite,True,False,False
Stichaeidae,True,False,False
Sticherus,True,False,False
stick,True,True,False
stickball,True,False,False
sticker,True,True,False
stickily,True,True,False
stickiness,True,True,False
sticking,True,True,False
stick-in-the-mud,True,False,False
stickle,True,False,False
stickleback,True,True,False
stickler,True,True,False
stick-on,True,False,False
stickpin,True,True,False
sticktight,True,False,False
stickup,True,True,False
stickweed,True,False,False
sticky,True,True,False
Stictomys,True,False,False
Stictopelia,True,False,False
Stieglitz,True,False,False
stiff,True,True,False
stiff-backed,True,False,False
stiff-branched,True,False,False
stiffen,True,True,False
stiffener,True,True,False
stiffening,True,True,False
stiff-haired,True,False,False
stiffly,True,True,False
stiff-necked,True,False,False
stiffness,True,True,False
stiff-tailed,True,False,False
stifle,True,True,False
stifled,True,True,False
stifler,True,False,False
stifling,True,True,False
stigma,True,True,False
stigmata,True,True,False
stigmatic,True,True,False
stigmatisation,True,False,False
stigmatise,True,False,False
stigmatism,True,False,False
stigmatist,True,False,False
stigmatization,True,True,False
stigmatize,True,True,False
stilbesterol,True,False,False
stilbestrol,True,False,False
stilboestrol,True,False,False
stile,True,True,False
stiletto,True,True,False
still,True,True,True
stillbirth,True,True,False
stillborn,True,True,False
still-fish,True,False,False
still-hunt,True,False,False
stillness,True,True,False
stillroom,True,False,False
stilly,True,False,False
stilt,True,True,False
stiltbird,True,False,False
stilted,True,True,False
stiltedly,True,True,False
Stilton,True,False,False
Stilwell,True,False,False
stimulant,True,True,False
stimulate,True,True,False
stimulated,True,True,False
stimulating,True,True,False
stimulation,True,True,False
stimulative,True,True,False
stimulus,True,True,False
sting,True,True,False
stingaree-bush,True,False,False
stinger,True,True,False
Stinger,True,False,False
stingily,True,True,False
stinginess,True,True,False
stinging,True,True,False
stingless,True,False,False
stingray,True,True,False
stingy,True,True,False
stink,True,True,False
stinkbird,True,False,False
stinker,True,True,False
stinkhorn,True,False,False
stinkiness,True,False,False
stinking,True,True,False
stinkpot,True,False,False
stinkweed,True,False,False
stinky,True,True,False
stint,True,True,False
stinter,True,False,False
stinting,True,True,False
stipe,True,False,False
stipend,True,True,False
stipendiary,True,True,False
stipple,True,True,False
stippled,True,True,False
stippler,True,False,False
stipulate,True,True,False
stipulation,True,True,False
stipulatory,True,False,False
stipule,True,False,False
stir,True,True,False
stirk,True,False,False
stirred,True,True,False
stirrer,True,True,False
stirring,True,True,False
stirringly,True,True,False
stirrup,True,True,False
stirrup-shaped,True,False,False
stitch,True,True,False
stitched,True,True,False
stitcher,True,False,False
stitchery,True,True,False
stitching,True,True,False
stitchwort,True,False,False
Stizidae,True,False,False
Stizolobium,True,False,False
Stizostedion,True,False,False
STM,True,False,False
stoat,True,True,False
stob,True,False,False
stochastic,True,True,False
stochastically,True,False,False
stochasticity,True,False,False
stock,True,True,False
stockade,True,True,False
stockbroker,True,True,False
stockcar,True,False,False
stocked,True,True,False
stocker,True,False,False
stockfish,True,False,False
stockholder,True,True,False
stockholding,True,False,False
stockholdings,True,False,False
Stockholm,True,False,False
stockhorn,True,False,False
stockily,True,True,False
stockinet,True,False,False
stockinette,True,True,False
stocking,True,True,False
stockinged,True,True,False
stock-in-trade,True,False,False
stockist,True,True,False
stockjobber,True,False,False
stockman,True,False,False
stockpile,True,True,False
stockpiling,True,True,False
stockpot,True,True,False
stockroom,True,True,False
stocks,True,True,False
stock-still,True,False,False
stock-take,True,False,False
stocktake,True,False,False
stock-taker,True,False,False
stocktaker,True,False,False
stock-taking,True,False,False
stocktaking,True,True,False
Stockton,True,False,False
